id,od,sequence,length,num_stops
4970,497,"[21, 13, 14, 18, 15, 2]",48228.511,6
4971,498,"[21, 13, 18, 15, 3]",36604.0315,5
4972,498,"[21, 14, 18, 15, 3]",30971.153999999995,5
4973,498,"[21, 13, 19, 15, 3]",38288.36499999999,5
4974,498,"[21, 8, 22, 30, 3]",76039.746,5
4975,498,"[21, 23, 22, 30, 3]",75299.841,5
4976,498,"[21, 23, 29, 30, 3]",72756.8015,5
4977,498,"[21, 13, 18, 19, 15, 3]",47830.4525,6
4978,498,"[21, 13, 18, 15, 2, 3]",69685.22949999999,6
4979,498,"[21, 14, 13, 18, 15, 3]",39934.08799999999,6
4980,498,"[21, 14, 18, 19, 15, 3]",42197.575,6
4981,499,"[21, 8, 22, 6, 4]",24510.057500000003,5
4982,499,"[21, 23, 22, 6, 4]",23770.152500000004,5
4983,499,"[21, 8, 22, 30, 4]",49711.76599999998,5
4984,499,"[21, 23, 29, 30, 4]",46428.82149999999,5
4985,499,"[21, 23, 22, 30, 4]",48971.86099999998,5
4986,499,"[21, 8, 23, 22, 6, 4]",30163.309,6
4987,499,"[21, 8, 22, 6, 28, 4]",29032.313500000004,6
4988,499,"[21, 13, 16, 29, 30, 4]",51605.72849999999,6
4989,499,"[21, 23, 22, 6, 28, 4]",28292.408500000005,6
4990,499,"[21, 8, 22, 25, 6, 4]",31837.4775,6
4991,500,"[21, 13, 18, 15, 5]",52844.163,5
4992,500,"[21, 14, 18, 15, 5]",47211.2855,5
4993,500,"[21, 13, 19, 15, 5]",54528.4965,5
4994,500,"[21, 13, 18, 19, 15, 5]",64070.584,6
4995,500,"[21, 13, 18, 15, 2, 5]",53994.09349999999,6
4996,500,"[21, 8, 22, 30, 3, 5]",108131.8665,6
4997,500,"[21, 14, 13, 18, 15, 5]",56174.2195,6
4998,500,"[21, 14, 18, 19, 15, 5]",58437.7065,6
4999,500,"[21, 14, 18, 15, 2, 5]",48361.215999999986,6
5000,500,"[21, 13, 14, 18, 15, 5]",56963.850000000006,6
5001,501,"[21, 13, 18, 15, 7]",27925.479499999998,5
5002,501,"[21, 14, 18, 15, 7]",22292.602,5
5003,501,"[21, 13, 19, 15, 7]",29609.813,5
5004,501,"[21, 13, 18, 19, 15, 7]",39151.9005,6
5005,501,"[21, 8, 22, 30, 15, 7]",69499.21299999999,6
5006,501,"[21, 14, 13, 18, 15, 7]",31255.535999999996,6
5007,501,"[21, 14, 18, 19, 15, 7]",33519.023,6
5008,501,"[21, 13, 14, 18, 15, 7]",32045.166500000003,6
5009,501,"[21, 13, 19, 18, 15, 7]",34441.53600000001,6
5010,501,"[21, 13, 18, 24, 15, 7]",38838.5065,6
5011,502,"[21, 8]",7438.117999999998,2
5012,502,"[21, 23, 8]",9726.8375,3
5013,502,"[21, 13, 23, 8]",17364.4185,4
5014,502,"[21, 23, 22, 8]",23514.660000000007,4
5015,502,"[21, 31, 12, 22, 8]",44780.16500000001,5
5016,502,"[21, 13, 9, 23, 8]",18309.932,5
5017,502,"[21, 13, 23, 22, 8]",31152.24100000001,5
5018,502,"[21, 23, 29, 22, 8]",24823.903000000006,5
5019,502,"[21, 14, 13, 23, 8]",20694.475,5
5020,502,"[21, 13, 16, 23, 8]",21739.251500000006,5
5021,503,"[21, 13, 9]",9814.334,3
5022,503,"[21, 23, 9]",9540.5595,3
5023,503,"[21, 13, 23, 9]",17178.1405,4
5024,503,"[21, 14, 13, 9]",13144.3905,4
5025,503,"[21, 23, 13, 9]",12722.259,4
5026,503,"[21, 8, 23, 9]",15933.715999999997,4
5027,503,"[21, 13, 16, 23, 9]",21552.973500000004,5
5028,503,"[21, 14, 18, 13, 9]",20578.129500000003,5
5029,503,"[21, 14, 13, 23, 9]",20508.197,5
5030,503,"[21, 23, 16, 13, 9]",17097.092,5
5031,504,"[21, 8, 22, 6, 4, 10]",28952.675000000003,6
5032,504,"[21, 23, 22, 6, 4, 10]",28212.770000000004,6
5033,504,"[21, 8, 22, 30, 4, 10]",54154.38349999998,6
5034,504,"[21, 23, 29, 30, 4, 10]",50871.43899999999,6
5035,504,"[21, 23, 22, 30, 4, 10]",53414.47849999998,6
5036,504,"[21, 8, 22, 30, 17, 10]",60301.88499999998,6
5037,504,"[21, 23, 29, 30, 17, 10]",57018.94049999999,6
5038,504,"[21, 23, 22, 30, 17, 10]",59561.97999999998,6
5039,504,"[21, 8, 23, 22, 6, 4, 10]",34605.9265,7
5040,504,"[21, 8, 22, 6, 28, 4, 10]",33474.931000000004,7
5041,505,"[21, 31, 12]",20613.5155,3
5042,505,"[21, 8, 22, 12]",31604.7675,4
5043,505,"[21, 14, 31, 12]",26262.497000000003,4
5044,505,"[21, 23, 22, 12]",30864.862500000003,4
5045,505,"[21, 23, 29, 12]",25900.6755,4
5046,505,"[21, 8, 23, 22, 12]",37258.019,5
5047,505,"[21, 8, 22, 29, 12]",34445.5615,5
5048,505,"[21, 14, 20, 31, 12]",34068.1785,5
5049,505,"[21, 13, 23, 22, 12]",38502.44350000001,5
5050,505,"[21, 23, 22, 29, 12]",33705.656500000005,5
5051,506,"[21, 13]",7750.727500000001,2
5052,506,"[21, 14, 13]",11080.784,3
5053,506,"[21, 23, 13]",10658.6525,3
5054,506,"[21, 14, 18, 13]",18514.523,4
5055,506,"[21, 8, 23, 13]",17051.808999999997,4
5056,506,"[21, 23, 9, 13]",11604.166,4
5057,506,"[21, 31, 14, 13]",15677.836500000001,4
5058,506,"[21, 23, 16, 13]",15033.4855,4
5059,506,"[21, 14, 20, 18, 13]",25783.491500000004,5
5060,506,"[21, 14, 18, 19, 13]",25030.579500000007,5
5061,507,"[21, 14]",4539.4735,2
5062,507,"[21, 13, 14]",14292.038,3
5063,507,"[21, 31, 14]",9136.526,3
5064,507,"[21, 13, 18, 14]",21725.777000000002,4
5065,507,"[21, 23, 13, 14]",17199.963,4
5066,507,"[21, 31, 20, 14]",16942.2075,4
5067,507,"[21, 13, 19, 18, 14]",28241.833500000008,5
5068,507,"[21, 13, 18, 20, 14]",28994.745500000005,5
5069,507,"[21, 8, 23, 13, 14]",23593.119499999997,5
5070,507,"[21, 23, 9, 13, 14]",18145.4765,5
5071,508,"[21, 13, 18, 15]",25661.314,4
5072,508,"[21, 14, 18, 15]",20028.4365,4
5073,508,"[21, 13, 19, 15]",27345.6475,4
5074,508,"[21, 13, 18, 19, 15]",36887.735,5
5075,508,"[21, 8, 22, 30, 15]",67235.04749999999,5
5076,508,"[21, 14, 13, 18, 15]",28991.370499999997,5
5077,508,"[21, 14, 18, 19, 15]",31254.857500000002,5
5078,508,"[21, 13, 14, 18, 15]",29781.001000000004,5
5079,508,"[21, 13, 19, 18, 15]",32177.370500000005,5
5080,508,"[21, 13, 18, 24, 15]",36574.341,5
5081,509,"[21, 13, 16]",12468.241000000002,3
5082,509,"[21, 23, 16]",10315.972,3
5083,509,"[21, 13, 19, 16]",19213.875500000002,4
5084,509,"[21, 8, 23, 16]",16709.1285,4
5085,509,"[21, 23, 13, 16]",15376.166000000001,4
5086,509,"[21, 13, 23, 16]",17953.553,4
5087,509,"[21, 14, 13, 16]",15798.2975,4
5088,509,"[21, 23, 29, 16]",16425.801,4
5089,509,"[21, 13, 19, 29, 16]",26920.331000000006,5
5090,509,"[21, 8, 22, 23, 16]",30496.95100000001,5
5091,510,"[21, 8, 22, 30, 17]",53681.85299999998,5
5092,510,"[21, 23, 22, 30, 17]",52941.94799999998,5
5093,510,"[21, 23, 29, 30, 17]",50398.90849999999,5
5094,510,"[21, 8, 23, 22, 30, 17]",59335.10449999998,6
5095,510,"[21, 8, 22, 6, 4, 17]",32919.5855,6
5096,510,"[21, 8, 22, 30, 3, 17]",106345.45100000002,6
5097,510,"[21, 13, 16, 29, 30, 17]",55575.81549999999,6
5098,510,"[21, 23, 22, 6, 4, 17]",32179.680500000006,6
5099,510,"[21, 23, 22, 30, 3, 17]",105605.54600000002,6
5100,510,"[21, 23, 8, 22, 30, 17]",55970.57249999998,6
5101,511,"[21, 13, 18]",15949.064000000002,3
5102,511,"[21, 14, 18]",10316.186500000002,3
5103,511,"[21, 13, 14, 18]",20068.751000000004,4
5104,511,"[21, 23, 13, 18]",18856.989,4
5105,511,"[21, 14, 13, 18]",19279.1205,4
5106,511,"[21, 13, 19, 18]",22465.120500000005,4
5107,511,"[21, 31, 14, 18]",14913.239000000001,4
5108,511,"[21, 14, 20, 18]",17585.155000000002,4
5109,511,"[21, 31, 20, 18]",18571.872000000003,4
5110,511,"[21, 13, 14, 20, 18]",27337.719500000003,5
5111,512,"[21, 13, 19]",14436.048500000003,3
5112,512,"[21, 14, 13, 19]",17766.105000000003,4
5113,512,"[21, 13, 16, 19]",17246.068000000003,4
5114,512,"[21, 23, 13, 19]",17343.9735,4
5115,512,"[21, 14, 18, 19]",18345.258500000004,4
5116,512,"[21, 13, 18, 19]",23978.136000000002,4
5117,512,"[21, 23, 16, 19]",15093.799,4
5118,512,"[21, 23, 29, 19]",19775.616500000004,4
5119,512,"[21, 14, 13, 16, 19]",20576.1245,5
5120,512,"[21, 13, 16, 29, 19]",24952.523500000003,5
5121,513,"[21, 14, 20]",10247.482,3
5122,513,"[21, 31, 20]",11234.199,3
5123,513,"[21, 14, 18, 20]",17653.859500000002,4
5124,513,"[21, 13, 14, 20]",20000.0465,4
5125,513,"[21, 31, 14, 20]",14844.5345,4
5126,513,"[21, 14, 31, 20]",16883.180500000002,4
5127,513,"[21, 13, 18, 20]",23286.737000000005,4
5128,513,"[21, 14, 18, 1, 20]",26128.166999999998,5
5129,513,"[21, 23, 13, 14, 20]",22907.9715,5
5130,513,"[21, 13, 14, 18, 20]",27406.424000000006,5
5131,514,"[21, 8, 22]",15846.341500000002,3
5132,514,"[21, 23, 22]",15106.436500000003,3
5133,514,"[21, 8, 23, 22]",21499.593,4
5134,514,"[21, 13, 23, 22]",22744.017500000005,4
5135,514,"[21, 23, 8, 22]",18135.061,4
5136,514,"[21, 31, 12, 22]",36371.9415,4
5137,514,"[21, 23, 29, 22]",16415.679500000002,4
5138,514,"[21, 8, 23, 29, 22]",22808.836,5
5139,514,"[21, 13, 9, 23, 22]",23689.531000000006,5
5140,514,"[21, 13, 23, 8, 22]",25772.642000000003,5
5141,515,"[21, 23]",5385.8994999999995,2
5142,515,"[21, 8, 23]",11779.055999999997,3
5143,515,"[21, 13, 23]",13023.480500000001,3
5144,515,"[21, 8, 22, 23]",25566.878500000006,4
5145,515,"[21, 14, 13, 23]",16353.537,4
5146,515,"[21, 13, 9, 23]",13968.994000000002,4
5147,515,"[21, 13, 16, 23]",17398.313500000004,4
5148,515,"[21, 8, 22, 29, 23]",26876.121500000005,5
5149,515,"[21, 31, 12, 22, 23]",46092.478500000005,5
5150,515,"[21, 14, 18, 13, 23]",23787.276,5
5151,516,"[21, 13, 18, 24]",25977.4185,4
5152,516,"[21, 14, 18, 24]",20344.540999999997,4
5153,516,"[21, 13, 19, 15, 24]",37942.57,5
5154,516,"[21, 13, 18, 1, 24]",32809.16,5
5155,516,"[21, 31, 20, 1, 24]",24350.959499999997,5
5156,516,"[21, 14, 13, 18, 24]",29307.475,5
5157,516,"[21, 14, 18, 1, 24]",27176.2825,5
5158,516,"[21, 13, 14, 18, 24]",30097.105499999998,5
5159,516,"[21, 13, 19, 18, 24]",32493.475,5
5160,516,"[21, 13, 18, 15, 24]",36258.2365,5
5161,517,"[21, 8, 22, 25]",20953.623000000003,4
5162,517,"[21, 23, 22, 25]",20213.718000000004,4
5163,517,"[21, 8, 23, 22, 25]",26606.8745,5
5164,517,"[21, 8, 22, 6, 25]",24860.438000000002,5
5165,517,"[21, 31, 12, 22, 25]",41479.223,5
5166,517,"[21, 23, 8, 22, 25]",23242.342500000002,5
5167,517,"[21, 23, 22, 6, 25]",24120.533000000003,5
5168,517,"[21, 8, 22, 30, 25]",46356.82649999998,5
5169,517,"[21, 13, 23, 22, 25]",27851.299000000006,5
5170,517,"[21, 23, 29, 22, 25]",21522.961000000003,5
5171,518,"[21, 13, 18, 15, 5, 27]",68838.6865,6
5172,518,"[21, 14, 18, 15, 5, 27]",63205.808999999994,6
5173,518,"[21, 13, 19, 15, 5, 27]",70523.02,6
5174,518,"[21, 13, 18, 24, 2, 5, 27]",60461.0995,7
5175,518,"[21, 13, 18, 15, 2, 5, 27]",69988.61699999998,7
5176,518,"[21, 13, 18, 15, 5, 11, 27]",84405.63699999999,7
5177,518,"[21, 8, 22, 30, 3, 5, 27]",124126.39,7
5178,518,"[21, 14, 13, 18, 15, 5, 27]",72168.743,7
5179,518,"[21, 14, 18, 24, 2, 5, 27]",54828.221999999994,7
5180,518,"[21, 14, 18, 15, 2, 5, 27]",64355.73949999998,7
5181,519,"[21, 8, 22, 6, 28]",24708.886000000002,5
5182,519,"[21, 23, 22, 6, 28]",23968.981000000003,5
5183,519,"[21, 8, 22, 25, 28]",23436.1915,5
5184,519,"[21, 23, 29, 30, 28]",43081.61749999999,5
5185,519,"[21, 23, 22, 25, 28]",22696.286500000002,5
5186,519,"[21, 8, 22, 30, 28]",46364.56199999998,5
5187,519,"[21, 23, 22, 30, 28]",45624.656999999985,5
5188,519,"[21, 8, 23, 22, 6, 28]",30362.1375,6
5189,519,"[21, 8, 22, 6, 4, 28]",28833.485,6
5190,519,"[21, 13, 16, 29, 30, 28]",48258.52449999999,6
5191,520,"[21, 23, 29]",11858.567500000001,3
5192,520,"[21, 8, 22, 29]",20403.453500000003,4
5193,520,"[21, 23, 16, 29]",14883.2055,4
5194,520,"[21, 13, 16, 29]",17035.474500000004,4
5195,520,"[21, 8, 23, 29]",18251.724,4
5196,520,"[21, 23, 22, 29]",19663.548500000004,4
5197,520,"[21, 31, 12, 29]",34655.6235,4
5198,520,"[21, 13, 19, 29]",22353.097500000003,4
5199,520,"[21, 13, 23, 29]",19496.148500000003,4
5200,520,"[21, 8, 22, 12, 29]",45646.8755,5
5201,521,"[21, 8, 22, 30]",32715.22099999999,4
5202,521,"[21, 23, 22, 30]",31975.31599999999,4
5203,521,"[21, 23, 29, 30]",29432.276499999996,4
5204,521,"[21, 8, 23, 22, 30]",38368.47249999999,5
5205,521,"[21, 8, 22, 25, 30]",34595.2285,5
5206,521,"[21, 13, 16, 29, 30]",34609.1835,5
5207,521,"[21, 23, 22, 25, 30]",33855.3235,5
5208,521,"[21, 23, 8, 22, 30]",35003.94049999999,5
5209,521,"[21, 23, 29, 22, 30]",33284.558999999994,5
5210,521,"[21, 8, 23, 29, 30]",35825.43299999999,5
5211,522,"[21, 31]",4013.509,2
5212,522,"[21, 14, 31]",9662.4905,3
5213,522,"[21, 13, 14, 31]",19415.055,4
5214,522,"[21, 14, 20, 31]",17468.172,4
5215,522,"[21, 8, 22, 12, 31]",48204.774000000005,5
5216,522,"[21, 13, 18, 14, 31]",26848.794,5
5217,522,"[21, 13, 14, 20, 31]",27220.7365,5
5218,522,"[21, 14, 18, 20, 31]",24874.5495,5
5219,522,"[21, 23, 22, 12, 31]",47464.869000000006,5
5220,522,"[21, 13, 18, 20, 31]",30507.427000000003,5
5221,523,"[21, 13, 19, 32]",19691.438500000004,4
5222,523,"[21, 23, 29, 32]",18522.8505,4
5223,523,"[21, 13, 18, 15, 32]",42667.392,5
5224,523,"[21, 13, 19, 15, 32]",44351.7255,5
5225,523,"[21, 14, 18, 15, 32]",37034.514500000005,5
5226,523,"[21, 23, 13, 19, 32]",22599.363500000003,5
5227,523,"[21, 23, 29, 19, 32]",25031.006500000007,5
5228,523,"[21, 13, 16, 19, 32]",22501.458000000006,5
5229,523,"[21, 13, 18, 19, 32]",29233.526000000005,5
5230,523,"[21, 13, 19, 29, 32]",29017.380500000003,5
5231,524,"[22, 23, 13, 18, 1]",32969.28450000001,5
5232,524,"[22, 12, 31, 20, 1]",45613.44500000001,5
5233,524,"[22, 29, 19, 18, 1]",30280.891000000003,5
5234,524,"[22, 30, 15, 18, 1]",70878.61399999997,5
5235,524,"[22, 30, 15, 24, 1]",69068.06649999997,5
5236,524,"[22, 23, 9, 13, 18, 1]",33914.79800000001,6
5237,524,"[22, 23, 13, 14, 18, 1]",37088.9715,6
5238,524,"[22, 23, 13, 18, 20, 1]",36563.622,6
5239,524,"[22, 12, 29, 19, 18, 1]",55524.312999999995,6
5240,524,"[22, 12, 31, 14, 18, 1]",53035.8205,6
5241,525,"[22, 30, 3, 2]",85769.81,4
5242,525,"[22, 30, 15, 2]",69836.21599999997,4
5243,525,"[22, 25, 30, 3, 2]",87649.8175,5
5244,525,"[22, 30, 3, 5, 2]",102170.7945,5
5245,525,"[22, 30, 17, 3, 2]",93717.622,5
5246,525,"[22, 30, 15, 3, 2]",87907.82899999997,5
5247,525,"[22, 29, 19, 15, 2]",43831.27,5
5248,525,"[22, 25, 30, 15, 2]",71716.22349999998,5
5249,525,"[22, 30, 3, 15, 2]",89583.63199999998,5
5250,525,"[22, 30, 32, 15, 2]",70698.42449999998,5
5251,526,"[22, 30, 3]",60193.4045,3
5252,526,"[22, 25, 30, 3]",62073.412000000004,4
5253,526,"[22, 30, 15, 3]",62331.423499999975,4
5254,526,"[22, 29, 30, 3]",65455.346000000005,4
5255,526,"[22, 30, 17, 3]",68141.2165,4
5256,526,"[22, 25, 28, 30, 3]",64563.716,5
5257,526,"[22, 25, 30, 15, 3]",64211.43099999998,5
5258,526,"[22, 30, 15, 2, 3]",95412.62149999998,5
5259,526,"[22, 6, 4, 17, 3]",47378.94900000002,5
5260,526,"[22, 29, 19, 15, 3]",36326.47749999999,5
5261,527,"[22, 6, 4]",8663.716,3
5262,527,"[22, 30, 4]",33865.42449999998,3
5263,527,"[22, 6, 28, 4]",13185.972,4
5264,527,"[22, 25, 6, 4]",15991.136,4
5265,527,"[22, 30, 17, 4]",46245.039499999984,4
5266,527,"[22, 29, 30, 4]",39127.36599999999,4
5267,527,"[22, 25, 28, 4]",11913.2775,4
5268,527,"[22, 30, 28, 4]",34841.64799999998,4
5269,527,"[22, 25, 30, 4]",35745.431999999986,4
5270,527,"[22, 6, 25, 28, 4]",15820.092499999999,5
5271,528,"[22, 30, 3, 5]",92285.52500000001,4
5272,528,"[22, 30, 15, 5]",78571.55499999998,4
5273,528,"[22, 25, 30, 3, 5]",94165.53250000002,5
5274,528,"[22, 30, 3, 2, 5]",95655.07949999999,5
5275,528,"[22, 30, 17, 3, 5]",100233.337,5
5276,528,"[22, 30, 15, 2, 5]",79721.48549999997,5
5277,528,"[22, 29, 30, 3, 5]",97547.46650000001,5
5278,528,"[22, 25, 30, 15, 5]",80451.56249999999,5
5279,528,"[22, 30, 3, 11, 5]",94824.2785,5
5280,528,"[22, 30, 32, 15, 5]",79433.76349999999,5
5281,529,"[22, 30, 15, 7]",53652.87149999998,4
5282,529,"[22, 25, 30, 15, 7]",55532.878999999986,5
5283,529,"[22, 30, 3, 15, 7]",73400.28749999999,5
5284,529,"[22, 29, 19, 15, 7]",27647.9255,5
5285,529,"[22, 30, 32, 15, 7]",54515.07999999999,5
5286,529,"[22, 29, 30, 15, 7]",58914.81299999999,5
5287,529,"[22, 29, 32, 15, 7]",30491.6385,5
5288,529,"[22, 25, 28, 30, 15, 7]",58023.18299999998,6
5289,529,"[22, 25, 30, 3, 15, 7]",75280.295,6
5290,529,"[22, 30, 3, 2, 15, 7]",106481.4855,6
5291,530,"[22, 8]",8408.223500000004,2
5292,530,"[22, 23, 8]",14061.475000000004,3
5293,530,"[22, 29, 23, 8]",15370.718000000003,4
5294,530,"[22, 23, 21, 8]",22544.554500000002,4
5295,530,"[22, 12, 29, 23, 8]",40614.14000000001,5
5296,530,"[22, 29, 16, 23, 8]",18395.356,5
5297,530,"[22, 29, 23, 21, 8]",23853.7975,5
5298,530,"[22, 23, 13, 21, 8]",30182.135500000004,5
5299,530,"[22, 30, 29, 23, 8]",45256.19449999999,5
5300,530,"[22, 12, 31, 21, 8]",43810.059499999996,5
5301,531,"[22, 23, 9]",13875.197000000004,3
5302,531,"[22, 8, 23, 9]",16903.821500000005,4
5303,531,"[22, 23, 13, 9]",17056.896500000003,4
5304,531,"[22, 29, 23, 9]",15184.440000000002,4
5305,531,"[22, 8, 21, 13, 9]",25660.675500000005,5
5306,531,"[22, 8, 23, 13, 9]",20085.521,5
5307,531,"[22, 23, 16, 13, 9]",21431.72950000001,5
5308,531,"[22, 12, 29, 23, 9]",40427.86200000001,5
5309,531,"[22, 29, 16, 13, 9]",15905.465500000002,5
5310,531,"[22, 29, 23, 13, 9]",18366.139500000005,5
5311,532,"[22, 6, 4, 10]",13106.3335,4
5312,532,"[22, 30, 4, 10]",38308.04199999998,4
5313,532,"[22, 30, 17, 10]",44455.54349999998,4
5314,532,"[22, 6, 28, 4, 10]",17628.589500000002,5
5315,532,"[22, 6, 4, 17, 10]",23693.276000000005,5
5316,532,"[22, 25, 6, 4, 10]",20433.7535,5
5317,532,"[22, 30, 4, 17, 10]",48894.984499999984,5
5318,532,"[22, 30, 28, 4, 10]",39284.26549999998,5
5319,532,"[22, 30, 17, 4, 10]",50687.656999999985,5
5320,532,"[22, 29, 30, 4, 10]",43569.98349999999,5
5321,533,"[22, 30, 3, 11]",80322.179,4
5322,533,"[22, 25, 30, 3, 11]",82202.18650000001,5
5323,533,"[22, 30, 15, 3, 11]",82460.19799999997,5
5324,533,"[22, 30, 3, 5, 11]",106787.6245,5
5325,533,"[22, 29, 30, 3, 11]",85584.1205,5
5326,533,"[22, 30, 17, 3, 11]",88269.991,5
5327,533,"[22, 30, 15, 5, 11]",93073.65449999998,5
5328,533,"[22, 25, 28, 30, 3, 11]",84692.4905,6
5329,533,"[22, 25, 30, 15, 3, 11]",84340.20549999998,6
5330,533,"[22, 25, 30, 3, 5, 11]",108667.63200000001,6
5331,534,"[22, 12]",15758.426,2
5332,534,"[22, 29, 12]",18599.22,3
5333,534,"[22, 23, 29, 12]",30235.313000000006,4
5334,534,"[22, 30, 29, 12]",48484.696499999984,4
5335,534,"[22, 23, 16, 29, 12]",33259.951,5
5336,534,"[22, 8, 21, 31, 12]",36459.857,5
5337,534,"[22, 30, 32, 29, 12]",55951.227499999986,5
5338,534,"[22, 23, 21, 31, 12]",35719.952000000005,5
5339,534,"[22, 25, 30, 29, 12]",50364.70399999999,5
5340,534,"[22, 8, 23, 29, 12]",33263.93750000001,5
5341,535,"[22, 23, 13]",14993.290000000005,3
5342,535,"[22, 8, 21, 13]",23597.069000000003,4
5343,535,"[22, 23, 9, 13]",15938.803500000004,4
5344,535,"[22, 29, 16, 13]",13841.859000000002,4
5345,535,"[22, 8, 23, 13]",18021.914500000003,4
5346,535,"[22, 23, 16, 13]",19368.123000000007,4
5347,535,"[22, 29, 19, 13]",19159.482000000004,4
5348,535,"[22, 23, 21, 13]",22857.164000000004,4
5349,535,"[22, 29, 23, 13]",16302.533000000003,4
5350,535,"[22, 8, 21, 14, 13]",26927.125500000002,5
5351,536,"[22, 23, 13, 14]",21534.600500000004,4
5352,536,"[22, 8, 21, 14]",20385.815000000002,4
5353,536,"[22, 23, 21, 14]",19645.910000000003,4
5354,536,"[22, 12, 31, 14]",37481.4495,4
5355,536,"[22, 23, 13, 18, 14]",28968.33950000001,5
5356,536,"[22, 8, 23, 13, 14]",24563.225000000002,5
5357,536,"[22, 8, 21, 13, 14]",30138.379500000003,5
5358,536,"[22, 23, 8, 21, 14]",26039.0665,5
5359,536,"[22, 23, 21, 13, 14]",29398.474500000004,5
5360,536,"[22, 29, 16, 13, 14]",20383.169500000004,5
5361,537,"[22, 30, 15]",51388.70599999998,3
5362,537,"[22, 25, 30, 15]",53268.71349999998,4
5363,537,"[22, 30, 3, 15]",71136.12199999999,4
5364,537,"[22, 29, 19, 15]",25383.760000000002,4
5365,537,"[22, 30, 32, 15]",52250.914499999984,4
5366,537,"[22, 29, 30, 15]",56650.647499999985,4
5367,537,"[22, 29, 32, 15]",28227.473,4
5368,537,"[22, 25, 28, 30, 15]",55759.01749999998,5
5369,537,"[22, 25, 30, 3, 15]",73016.1295,5
5370,537,"[22, 30, 3, 2, 15]",104217.31999999999,5
5371,538,"[22, 23, 16]",14650.609500000004,3
5372,538,"[22, 29, 16]",9124.345500000001,3
5373,538,"[22, 23, 13, 16]",19710.803500000005,4
5374,538,"[22, 8, 23, 16]",17679.234000000004,4
5375,538,"[22, 29, 19, 16]",17251.988000000005,4
5376,538,"[22, 23, 29, 16]",20760.438500000004,4
5377,538,"[22, 12, 29, 16]",34367.7675,4
5378,538,"[22, 29, 23, 16]",15959.852500000003,4
5379,538,"[22, 30, 29, 16]",39009.821999999986,4
5380,538,"[22, 23, 13, 19, 16]",26456.438000000006,5
5381,539,"[22, 30, 17]",37835.51149999998,3
5382,539,"[22, 6, 4, 17]",17073.244000000002,4
5383,539,"[22, 30, 3, 17]",90499.10950000002,4
5384,539,"[22, 25, 30, 17]",39715.518999999986,4
5385,539,"[22, 30, 4, 17]",42274.952499999985,4
5386,539,"[22, 29, 30, 17]",43097.45299999999,4
5387,539,"[22, 6, 25, 30, 17]",43622.33399999999,5
5388,539,"[22, 6, 4, 10, 17]",19726.3655,5
5389,539,"[22, 25, 6, 4, 17]",24400.664000000004,5
5390,539,"[22, 25, 30, 3, 17]",92379.11700000003,5
5391,540,"[22, 23, 13, 18]",23191.626500000006,4
5392,540,"[22, 29, 19, 18]",20503.233000000004,4
5393,540,"[22, 30, 15, 18]",61100.95599999998,4
5394,540,"[22, 23, 9, 13, 18]",24137.140000000007,5
5395,540,"[22, 23, 13, 14, 18]",27311.313500000004,5
5396,540,"[22, 29, 16, 13, 18]",22040.1955,5
5397,540,"[22, 29, 19, 13, 18]",27357.818500000005,5
5398,540,"[22, 8, 21, 13, 18]",31795.405500000004,5
5399,540,"[22, 30, 3, 15, 18]",80848.37199999999,5
5400,540,"[22, 30, 15, 19, 18]",72327.37699999998,5
5401,541,"[22, 29, 19]",12474.161000000002,3
5402,541,"[22, 12, 29, 19]",37717.583,4
5403,541,"[22, 29, 16, 19]",13902.172500000002,4
5404,541,"[22, 23, 13, 19]",21678.611000000004,4
5405,541,"[22, 29, 32, 19]",16476.785000000003,4
5406,541,"[22, 30, 15, 19]",64298.30499999998,4
5407,541,"[22, 23, 16, 19]",19428.436500000003,4
5408,541,"[22, 30, 29, 19]",42359.63749999998,4
5409,541,"[22, 23, 29, 19]",24110.254000000008,4
5410,541,"[22, 30, 32, 19]",40500.22649999999,4
5411,542,"[22, 12, 31, 20]",39579.122500000005,4
5412,542,"[22, 8, 21, 14, 20]",26093.823500000002,5
5413,542,"[22, 12, 31, 14, 20]",43189.458,5
5414,542,"[22, 23, 13, 14, 20]",27242.609000000004,5
5415,542,"[22, 8, 21, 31, 20]",27080.540500000003,5
5416,542,"[22, 30, 15, 18, 20]",68438.62899999997,5
5417,542,"[22, 23, 21, 14, 20]",25353.918500000003,5
5418,542,"[22, 23, 13, 18, 20]",30529.29950000001,5
5419,542,"[22, 29, 19, 18, 20]",27840.906000000006,5
5420,542,"[22, 23, 21, 31, 20]",26340.635500000004,5
5421,543,"[22, 8, 21]",15846.341500000002,3
5422,543,"[22, 23, 21]",15106.436500000003,3
5423,543,"[22, 8, 23, 21]",18135.061,4
5424,543,"[22, 12, 31, 21]",36371.9415,4
5425,543,"[22, 23, 8, 21]",21499.593,4
5426,543,"[22, 29, 23, 21]",16415.679500000002,4
5427,543,"[22, 23, 13, 21]",22744.017500000005,4
5428,543,"[22, 8, 23, 13, 21]",25772.642000000003,5
5429,543,"[22, 12, 29, 23, 21]",41659.101500000004,5
5430,543,"[22, 12, 31, 14, 21]",42020.923,5
5431,544,"[22, 23]",9720.537000000004,2
5432,544,"[22, 8, 23]",12749.161500000004,3
5433,544,"[22, 29, 23]",11029.780000000002,3
5434,544,"[22, 8, 21, 23]",21232.241,4
